,요일,기상상태,노면상태,사고유형,연,월,일,시간,도시,구,동,도로형태1,도로형태2
25538,0,2,0,1,1,10,5,12,0,1,125,2,5
25539,0,2,0,1,1,10,5,13,0,6,165,0,2
25540,0,2,0,1,1,10,5,14,0,3,129,2,5
25541,0,2,0,1,1,10,5,15,0,2,189,0,3
25542,0,2,0,0,1,10,5,16,0,3,129,2,5
25543,0,2,0,1,1,10,5,16,0,3,88,2,5
25544,0,2,0,1,1,10,5,17,0,0,38,0,3
25545,0,2,0,1,1,10,5,17,0,3,124,0,3
25546,0,2,0,1,1,10,5,17,0,2,192,2,5
25547,0,2,0,1,1,10,5,17,0,5,153,2,5
25548,0,2,0,1,1,10,5,17,0,5,153,2,5
25549,0,2,0,1,1,10,5,18,0,4,79,0,4
25550,0,2,0,1,1,10,5,18,0,1,157,2,5
25551,0,2,0,1,1,10,5,19,0,1,171,0,3
25552,0,2,0,0,1,10,5,20,0,6,68,2,5
25553,0,2,0,1,1,10,5,20,0,2,192,0,3
25554,0,2,0,1,1,10,5,20,0,1,4,0,2
25555,0,2,0,1,1,10,5,21,0,1,103,0,2
25556,0,5,0,0,1,10,5,21,0,1,151,0,4
25557,0,2,0,1,1,10,5,22,0,4,79,1,5
25558,0,2,0,1,1,10,5,23,0,6,168,2,5
25559,0,2,0,0,1,10,5,23,0,4,94,0,2
25560,0,2,0,1,1,10,5,23,0,4,17,2,5
25561,5,2,0,1,1,10,6,0,0,4,11,2,5
25562,5,2,0,1,1,10,6,1,0,0,82,0,2
25563,5,2,0,1,1,10,6,2,0,4,94,0,3
25564,5,2,0,2,1,10,6,2,0,7,46,2,5
25565,5,2,0,1,1,10,6,5,0,5,166,2,5
25566,5,2,0,0,1,10,6,5,0,1,65,0,2
25567,5,2,0,1,1,10,6,6,0,4,79,2,5
25568,5,2,0,1,1,10,6,7,0,2,34,0,3
25569,5,2,0,1,1,10,6,9,0,6,92,2,5
25570,5,2,0,1,1,10,6,9,0,6,78,2,5
25571,5,2,0,2,1,10,6,10,0,6,117,2,5
25572,5,2,0,0,1,10,6,10,0,6,99,2,5
25573,5,2,0,1,1,10,6,10,0,1,4,2,5
25574,5,2,0,1,1,10,6,11,0,3,2,2,5
25575,5,2,0,1,1,10,6,11,0,3,129,0,2
25576,5,2,0,1,1,10,6,11,0,1,147,2,5
25577,5,2,0,0,1,10,6,12,0,3,130,4,7
25578,5,2,0,1,1,10,6,12,0,3,6,2,1
25579,5,2,0,1,1,10,6,12,0,6,179,1,5
25580,5,2,0,1,1,10,6,12,0,5,153,2,5
25581,5,2,0,1,1,10,6,12,0,4,14,2,5
25582,5,2,0,1,1,10,6,13,0,3,110,0,3
25583,5,2,0,1,1,10,6,13,0,1,171,0,3
25584,5,2,0,1,1,10,6,13,0,4,174,2,5
25585,5,2,0,1,1,10,6,14,0,6,66,2,5
25586,5,2,0,1,1,10,6,14,0,2,189,2,5
25587,5,2,0,1,1,10,6,14,0,1,4,0,3
25588,5,2,0,0,1,10,6,15,0,0,38,2,5
25589,5,2,0,1,1,10,6,15,0,2,32,2,5
25590,5,2,0,1,1,10,6,16,0,6,194,0,3
25591,5,5,0,1,1,10,6,16,0,4,174,0,2
25592,5,2,0,1,1,10,6,16,0,5,89,0,2
25593,5,2,0,0,1,10,6,16,0,7,84,2,5
25594,5,2,0,1,1,10,6,18,0,0,38,2,5
25595,5,2,0,0,1,10,6,18,0,1,103,2,5
25596,5,2,0,1,1,10,6,18,0,1,114,2,5
25597,5,2,0,0,1,10,6,18,0,4,174,2,5
25598,5,2,0,1,1,10,6,19,0,2,34,0,3
25599,5,2,0,0,1,10,6,19,0,1,111,2,5
25600,5,2,0,1,1,10,6,20,0,4,94,0,3
25601,5,2,0,1,1,10,6,20,0,4,30,0,2
25602,5,2,0,1,1,10,6,21,0,6,71,0,3
25603,5,2,0,1,1,10,6,22,0,6,66,0,2
25604,5,2,0,1,1,10,6,23,0,3,129,0,3
25605,5,2,0,1,1,10,6,23,0,6,99,0,3
25606,4,2,0,1,1,10,7,0,0,4,29,0,3
25607,4,2,0,1,1,10,7,1,0,3,88,2,5
25608,4,2,0,1,1,10,7,4,0,5,153,2,5
25609,4,2,0,1,1,10,7,6,0,6,165,0,3
25610,4,2,0,1,1,10,7,9,0,2,192,2,5
25611,4,2,0,1,1,10,7,10,0,4,27,2,5
25612,4,2,0,1,1,10,7,10,0,6,28,0,2
25613,4,2,0,1,1,10,7,13,0,3,195,0,3
25614,4,2,0,1,1,10,7,13,0,6,68,2,5
25615,4,2,0,1,1,10,7,13,0,6,68,0,3
25616,4,2,0,1,1,10,7,13,0,5,183,0,2
25617,4,2,0,1,1,10,7,13,0,1,125,2,5
25618,4,2,0,0,1,10,7,14,0,0,152,0,3
25619,4,2,0,1,1,10,7,14,0,6,66,0,3
25620,4,2,0,1,1,10,7,14,0,1,111,0,2
25621,4,2,0,1,1,10,7,16,0,4,31,2,1
25622,4,2,0,1,1,10,7,16,0,1,190,0,3
25623,4,2,0,1,1,10,7,18,0,2,192,2,5
25624,4,2,0,1,1,10,7,18,0,6,78,0,3
25625,4,2,0,1,1,10,7,18,0,6,99,0,2
25626,3,2,0,1,1,10,8,1,0,1,144,2,5
25627,3,2,0,1,1,10,8,2,0,6,119,0,2
25628,3,2,0,0,1,10,8,2,0,1,114,2,5
25629,3,2,0,1,1,10,8,5,0,3,131,0,3
25630,3,2,0,1,1,10,8,7,0,3,155,2,5
25631,3,2,0,1,1,10,8,7,0,2,192,2,5
25632,3,2,0,1,1,10,8,8,0,4,175,2,5
25633,3,2,0,1,1,10,8,9,0,3,6,2,5
25634,3,2,0,1,1,10,8,9,0,6,78,2,5
25635,3,2,0,1,1,10,8,9,0,6,68,2,5
25636,3,3,4,1,1,10,8,9,0,6,78,0,2
25637,3,2,0,1,1,10,8,9,0,1,114,2,5
25638,3,2,0,1,1,10,8,10,0,0,38,2,5
25639,3,2,0,1,1,10,8,10,0,1,144,2,5
25640,3,2,0,1,1,10,8,10,0,1,3,0,3
25641,3,2,0,1,1,10,8,11,0,6,119,0,3
25642,3,2,0,1,1,10,8,12,0,6,123,2,5
25643,3,2,0,1,1,10,8,12,0,4,175,0,3
25644,3,2,0,1,1,10,8,13,0,3,195,2,5
25645,3,2,0,1,1,10,8,14,0,6,78,2,5
25646,3,5,0,1,1,10,8,15,0,3,128,2,5
25647,3,2,0,1,1,10,8,15,0,3,148,2,5
25648,3,2,0,1,1,10,8,15,0,6,134,0,2
25649,3,2,0,1,1,10,8,16,0,1,103,2,5
25650,3,2,0,2,1,10,8,16,0,1,114,2,5
25651,3,2,0,0,1,10,8,16,0,5,89,1,5
25652,3,2,0,1,1,10,8,16,0,7,60,0,3
25653,3,2,0,1,1,10,8,16,0,1,125,0,3
25654,3,2,0,1,1,10,8,17,0,6,78,2,5
25655,3,2,0,1,1,10,8,17,0,6,78,1,5
25656,3,2,0,2,1,10,8,18,0,3,131,1,5
25657,3,2,0,1,1,10,8,18,0,2,135,0,3
25658,3,2,0,1,1,10,8,18,0,1,4,2,5
25659,3,2,0,1,1,10,8,19,0,6,78,0,2
25660,3,2,0,1,1,10,8,19,0,6,179,0,3
25661,3,2,0,1,1,10,8,19,0,1,144,0,2
25662,3,2,0,1,1,10,8,19,0,2,32,0,3
25663,3,2,0,1,1,10,8,19,0,4,31,2,5
25664,3,2,0,1,1,10,8,20,0,0,38,2,5
25665,3,2,0,0,1,10,8,20,0,3,131,2,5
25666,3,2,0,1,1,10,8,20,0,3,131,0,3
25667,3,2,0,1,1,10,8,20,0,4,150,2,5
25668,3,2,0,1,1,10,8,22,0,1,103,0,3
25669,3,2,0,1,1,10,8,22,0,4,175,0,2
25670,6,2,0,2,1,10,9,0,0,4,70,2,5
25671,6,2,0,0,1,10,9,4,0,3,169,0,3
25672,6,2,0,1,1,10,9,4,0,7,98,2,5
25673,6,2,0,1,1,10,9,8,0,2,34,0,2
25674,6,2,0,1,1,10,9,8,0,5,183,2,5
25675,6,2,0,1,1,10,9,8,0,1,111,0,3
25676,6,2,0,1,1,10,9,9,0,3,75,0,3
25677,6,2,0,1,1,10,9,9,0,3,131,0,2
25678,6,2,0,1,1,10,9,9,0,7,58,0,3
25679,6,2,0,1,1,10,9,10,0,6,68,0,2
25680,6,2,0,1,1,10,9,10,0,5,153,2,5
25681,6,2,0,1,1,10,9,11,0,3,129,0,2
25682,6,2,0,0,1,10,9,11,0,5,141,0,4
25683,6,2,0,1,1,10,9,12,0,6,78,2,5
25684,6,2,0,1,1,10,9,12,0,1,80,0,2
25685,6,2,0,1,1,10,9,13,0,0,82,0,2
25686,6,2,0,1,1,10,9,13,0,2,192,0,2
25687,6,2,0,1,1,10,9,13,0,4,30,0,3
25688,6,2,0,1,1,10,9,13,0,5,89,0,3
25689,6,2,0,0,1,10,9,14,0,4,187,2,5
25690,6,2,0,1,1,10,9,15,0,6,168,0,3
25691,6,2,0,0,1,10,9,15,0,6,194,2,5
25692,6,2,0,1,1,10,9,16,0,6,126,2,5
25693,6,2,0,0,1,10,9,16,0,1,36,2,5
25694,6,2,0,1,1,10,9,16,0,4,14,2,5
25695,6,2,0,1,1,10,9,17,0,6,165,0,3
25696,6,2,0,1,1,10,9,17,0,1,65,2,5
25697,6,2,0,1,1,10,9,18,0,3,149,0,3
25698,6,2,0,1,1,10,9,18,0,4,31,2,5
25699,6,2,0,1,1,10,9,18,0,5,166,2,5
25700,6,2,0,1,1,10,9,18,0,7,22,2,5
25701,6,2,0,1,1,10,9,18,0,1,151,2,5
25702,6,2,0,1,1,10,9,19,0,0,82,0,3
25703,6,2,0,2,1,10,9,20,0,4,174,0,2
25704,6,2,0,0,1,10,9,21,0,2,34,0,4
25705,6,2,0,0,1,10,9,21,0,4,174,0,4
25706,6,2,0,1,1,10,9,21,0,4,175,0,3
25707,2,2,0,1,1,10,10,3,0,1,4,2,5
25708,2,2,0,1,1,10,10,5,0,6,165,2,5
25709,2,2,0,0,1,10,10,6,0,4,63,0,2
25710,2,2,0,0,1,10,10,7,0,4,79,0,3
25711,2,2,0,0,1,10,10,7,0,5,89,2,5
25712,2,2,0,1,1,10,10,7,0,5,183,2,5
25713,2,2,0,2,1,10,10,8,0,6,165,2,5
25714,2,2,0,1,1,10,10,8,0,6,68,4,7
25715,2,2,0,1,1,10,10,8,0,1,171,0,3
25716,2,2,0,0,1,10,10,8,0,1,144,0,4
25717,2,2,0,0,1,10,10,8,0,5,89,2,5
25718,2,2,0,0,1,10,10,8,0,1,4,2,5
25719,2,2,0,0,1,10,10,9,0,3,75,2,5
25720,2,2,0,1,1,10,10,9,0,6,78,0,3
25721,2,2,0,1,1,10,10,11,0,3,195,1,5
25722,2,2,0,1,1,10,10,11,0,7,96,2,5
25723,2,2,0,1,1,10,10,12,0,4,94,0,3
25724,2,2,0,1,1,10,10,12,0,7,122,2,5
25725,2,2,0,1,1,10,10,12,0,1,111,2,5
25726,2,2,0,1,1,10,10,12,0,1,111,2,5
25727,2,2,0,1,1,10,10,13,0,6,78,0,3
25728,2,2,0,1,1,10,10,14,0,6,168,2,5
25729,2,2,0,1,1,10,10,14,0,1,80,0,2
25730,2,2,0,1,1,10,10,14,0,1,157,2,5
25731,2,2,0,0,1,10,10,14,0,4,17,2,5
25732,2,2,0,0,1,10,10,14,0,4,14,0,4
25733,2,2,0,0,1,10,10,15,0,6,116,2,5
25734,2,2,0,0,1,10,10,15,0,1,114,2,5
25735,2,2,0,1,1,10,10,15,0,4,63,0,3
25736,2,2,0,1,1,10,10,16,0,6,78,2,5
25737,2,2,0,1,1,10,10,16,0,2,185,2,5
25738,2,2,0,0,1,10,10,16,0,4,94,2,5
25739,2,2,0,1,1,10,10,16,0,4,63,0,3
25740,2,2,0,1,1,10,10,17,0,3,131,0,3
25741,2,2,0,1,1,10,10,17,0,6,68,0,3
25742,2,2,0,1,1,10,10,17,0,1,80,0,2
25743,2,2,0,1,1,10,10,18,0,0,82,1,5
25744,2,2,0,1,1,10,10,18,0,6,99,0,2
25745,2,2,0,0,1,10,10,18,0,1,81,0,3
25746,2,2,0,1,1,10,10,18,0,2,135,0,2
25747,2,2,0,1,1,10,10,18,0,4,174,2,5
25748,2,2,0,0,1,10,10,18,0,4,79,0,3
25749,2,2,0,1,1,10,10,18,0,5,153,2,5
25750,2,2,0,0,1,10,10,19,0,1,103,2,5
25751,2,2,0,1,1,10,10,19,0,2,34,0,3
25752,2,2,0,1,1,10,10,19,0,7,122,0,3
25753,2,2,0,1,1,10,10,19,0,4,63,0,3
25754,2,2,0,1,1,10,10,19,0,4,150,2,5
25755,2,2,0,0,1,10,10,21,0,3,6,0,3
25756,2,2,0,0,1,10,10,21,0,2,189,2,5
25757,2,2,0,1,1,10,10,21,0,1,4,0,2
25758,2,2,0,0,1,10,10,23,0,1,191,0,4
25759,1,2,0,1,1,10,11,0,0,4,63,2,5
25760,1,2,0,0,1,10,11,5,0,6,78,0,4
25761,1,2,0,0,1,10,11,5,0,7,96,2,5
25762,1,2,0,1,1,10,11,7,0,2,34,2,5
25763,1,2,0,1,1,10,11,8,0,2,32,0,3
25764,1,2,0,1,1,10,11,8,0,4,173,0,3
25765,1,2,0,1,1,10,11,9,0,4,43,2,5
25766,1,2,0,1,1,10,11,10,0,6,117,2,5
25767,1,2,0,1,1,10,11,10,0,1,65,2,5
25768,1,2,0,0,1,10,11,11,0,6,194,2,5
25769,1,2,0,1,1,10,11,11,0,2,189,2,5
25770,1,2,0,1,1,10,11,11,0,1,65,2,5
25771,1,2,0,1,1,10,11,12,0,5,183,2,5
25772,1,2,0,1,1,10,11,14,0,4,79,2,5
25773,1,2,0,1,1,10,11,14,0,7,35,2,5
25774,1,2,0,1,1,10,11,14,0,1,138,2,5
25775,1,2,0,1,1,10,11,15,0,1,151,0,3
25776,1,2,0,1,1,10,11,17,0,3,64,0,3
25777,1,2,0,1,1,10,11,17,0,1,80,2,5
25778,1,2,0,1,1,10,11,17,0,1,147,2,5
25779,1,2,0,1,1,10,11,17,0,5,153,0,2
25780,1,2,0,1,1,10,11,18,0,0,38,2,5
25781,1,2,0,1,1,10,11,18,0,3,132,0,3
25782,1,2,0,0,1,10,11,18,0,3,169,2,5
25783,1,2,0,1,1,10,11,18,0,1,80,0,3
25784,1,2,0,0,1,10,11,18,0,1,145,0,2
25785,1,2,0,1,1,10,11,18,0,1,114,0,3
25786,1,2,0,0,1,10,11,18,0,2,189,0,2
25787,1,2,0,1,1,10,11,18,0,4,5,0,3
25788,1,2,0,1,1,10,11,20,0,6,66,0,3
25789,1,2,0,0,1,10,11,21,0,0,82,1,5
25790,1,2,0,0,1,10,11,23,0,6,99,1,5
25791,0,2,0,1,1,10,12,0,0,0,38,1,5
25792,0,2,0,1,1,10,12,2,0,3,137,0,3
25793,0,2,0,1,1,10,12,6,0,0,38,2,5
25794,0,2,0,1,1,10,12,7,0,4,94,0,3
25795,0,2,0,1,1,10,12,8,0,1,144,0,3
25796,0,2,0,1,1,10,12,8,0,1,4,0,3
25797,0,2,0,0,1,10,12,9,0,6,78,1,5
25798,0,2,0,1,1,10,12,11,0,0,152,2,5
25799,0,2,0,1,1,10,12,11,0,6,68,2,5
25800,0,2,0,0,1,10,12,11,0,1,138,0,4
25801,0,2,0,0,1,10,12,12,0,3,124,0,3
25802,0,2,0,1,1,10,12,12,0,2,185,0,3
25803,0,2,0,1,1,10,12,12,0,5,153,2,5
25804,0,2,0,1,1,10,12,12,0,4,63,1,5
25805,0,2,0,1,1,10,12,13,0,3,75,2,5
25806,0,2,0,0,1,10,12,13,0,3,75,2,5
25807,0,2,0,1,1,10,12,13,0,1,114,0,3
25808,0,2,0,1,1,10,12,13,0,1,145,0,3
25809,0,2,1,1,1,10,12,14,0,3,167,1,5
25810,0,2,0,1,1,10,12,14,0,7,154,0,3
25811,0,2,0,1,1,10,12,14,0,1,151,0,2
25812,0,2,0,1,1,10,12,15,0,1,103,0,4
25813,0,2,0,1,1,10,12,15,0,2,34,2,5
25814,0,2,0,1,1,10,12,15,0,5,25,2,5
25815,0,2,0,1,1,10,12,16,0,3,131,2,5
25816,0,2,0,1,1,10,12,16,0,6,78,0,3
25817,0,2,0,1,1,10,12,17,0,3,64,0,2
25818,0,2,0,0,1,10,12,17,0,1,171,2,5
25819,0,2,0,0,1,10,12,17,0,1,144,2,5
25820,0,2,0,1,1,10,12,18,0,5,25,0,3
25821,0,2,0,1,1,10,12,18,0,1,157,2,5
25822,0,2,0,0,1,10,12,20,0,3,88,2,5
25823,0,2,0,1,1,10,12,20,0,5,25,0,3
25824,0,2,0,1,1,10,12,20,0,5,141,0,3
25825,0,2,0,1,1,10,12,21,0,2,146,2,5
25826,0,2,0,1,1,10,12,23,0,6,28,0,2
25827,5,2,0,1,1,10,13,0,0,6,68,0,2
25828,5,2,0,1,1,10,13,2,0,6,68,2,5
25829,5,2,0,1,1,10,13,2,0,6,168,0,3
25830,5,2,0,0,1,10,13,2,0,5,89,2,5
25831,5,2,0,0,1,10,13,5,0,6,194,2,5
25832,5,2,0,1,1,10,13,5,0,4,174,0,3
25833,5,2,0,1,1,10,13,9,0,3,129,0,3
25834,5,2,0,1,1,10,13,10,0,3,88,0,3
25835,5,2,0,1,1,10,13,10,0,5,25,0,3
25836,5,2,0,0,1,10,13,11,0,2,189,2,5
25837,5,2,0,1,1,10,13,11,0,4,174,0,2
25838,5,2,0,1,1,10,13,12,0,3,149,0,3
25839,5,2,0,1,1,10,13,12,0,1,103,2,5
25840,5,2,0,1,1,10,13,12,0,4,174,2,5
25841,5,2,0,1,1,10,13,12,0,1,151,1,5
25842,5,2,0,1,1,10,13,13,0,7,60,2,5
25843,5,2,0,1,1,10,13,13,0,4,64,2,5
25844,5,2,0,1,1,10,13,14,0,0,38,0,3
25845,5,5,0,1,1,10,13,14,0,3,75,2,5
25846,5,2,0,0,1,10,13,14,0,1,144,2,5
25847,5,2,0,1,1,10,13,14,0,2,32,0,3
25848,5,2,0,1,1,10,13,14,0,4,94,0,2
25849,5,2,0,2,1,10,13,15,0,0,38,2,5
25850,5,2,0,1,1,10,13,15,0,3,169,2,5
25851,5,2,0,0,1,10,13,15,0,6,194,2,5
25852,5,2,0,1,1,10,13,15,0,1,3,0,3
25853,5,2,0,0,1,10,13,16,0,3,131,2,5
25854,5,2,0,1,1,10,13,16,0,1,49,2,5
25855,5,2,0,1,1,10,13,17,0,0,38,0,3
25856,5,2,0,2,1,10,13,17,0,6,78,1,5
25857,5,2,0,1,1,10,13,17,0,6,68,1,5
25858,5,2,0,1,1,10,13,17,0,2,192,1,5
25859,5,2,0,1,1,10,13,17,0,1,4,0,3
25860,5,2,0,1,1,10,13,17,0,4,63,2,5
25861,5,2,0,1,1,10,13,18,0,3,128,2,5
25862,5,2,0,1,1,10,13,18,0,4,19,2,5
25863,5,2,0,1,1,10,13,19,0,6,68,0,2
25864,5,2,0,1,1,10,13,19,0,1,125,2,5
25865,5,2,0,1,1,10,13,20,0,2,18,0,2
25866,5,2,0,0,1,10,13,20,0,5,89,2,5
25867,5,2,0,1,1,10,13,23,0,6,71,0,3
25868,4,2,0,1,1,10,14,1,0,0,82,0,3
25869,4,2,0,2,1,10,14,2,0,6,68,1,5
25870,4,2,0,1,1,10,14,4,0,5,183,0,3
25871,4,2,0,1,1,10,14,8,0,6,68,0,3
25872,4,2,0,1,1,10,14,12,0,3,130,2,5
25873,4,2,0,1,1,10,14,13,0,2,192,0,3
25874,4,2,0,1,1,10,14,14,0,0,38,0,2
25875,4,2,0,1,1,10,14,14,0,4,174,0,3
25876,4,2,0,1,1,10,14,14,0,5,183,0,3
25877,4,2,0,1,1,10,14,14,0,7,40,2,5
25878,4,2,0,1,1,10,14,15,0,0,38,0,2
25879,4,2,0,1,1,10,14,15,0,0,82,0,3
25880,4,2,0,1,1,10,14,15,0,3,129,2,5
25881,4,2,0,1,1,10,14,15,0,1,103,2,5
25882,4,2,0,1,1,10,14,16,0,3,129,2,5
25883,4,2,0,1,1,10,14,16,0,6,68,1,5
25884,4,2,0,0,1,10,14,16,0,1,151,2,5
25885,4,2,0,1,1,10,14,16,0,4,150,2,5
25886,4,2,0,1,1,10,14,17,0,1,151,0,3
25887,4,2,0,0,1,10,14,18,0,0,38,0,4
25888,4,2,0,1,1,10,14,18,0,3,149,0,3
25889,4,2,0,1,1,10,14,18,0,2,34,2,5
25890,4,2,0,1,1,10,14,18,0,4,173,2,5
25891,4,2,0,1,1,10,14,19,0,0,82,2,5
25892,4,2,0,1,1,10,14,19,0,6,78,2,5
25893,4,2,0,0,1,10,14,21,0,0,82,0,2
25894,4,2,0,1,1,10,14,22,0,6,68,0,2
25895,3,2,0,0,1,10,15,5,0,1,114,2,5
25896,3,2,0,2,1,10,15,5,0,1,80,2,5
25897,3,2,0,1,1,10,15,7,0,6,140,2,5
25898,3,2,0,0,1,10,15,8,0,6,68,2,5
25899,3,2,0,1,1,10,15,8,0,4,181,0,2
25900,3,2,0,1,1,10,15,9,0,3,124,0,2
25901,3,2,0,1,1,10,15,9,0,2,32,2,5
25902,3,2,0,0,1,10,15,10,0,3,129,4,7
25903,3,2,0,1,1,10,15,11,0,6,123,0,3
25904,3,2,0,1,1,10,15,11,0,6,44,0,3
25905,3,2,0,2,1,10,15,11,0,4,94,2,5
25906,3,2,0,1,1,10,15,11,0,5,100,2,5
25907,3,2,0,1,1,10,15,12,0,1,144,0,3
25908,3,2,0,0,1,10,15,13,0,2,34,0,2
25909,3,2,0,1,1,10,15,14,0,7,58,2,5
25910,3,2,0,1,1,10,15,15,0,6,165,0,2
25911,3,2,0,1,1,10,15,15,0,5,25,0,3
25912,3,2,0,1,1,10,15,15,0,5,183,2,5
25913,3,2,0,1,1,10,15,15,0,7,22,2,5
25914,3,2,0,1,1,10,15,15,0,4,19,2,5
25915,3,2,0,0,1,10,15,15,0,4,175,2,5
25916,3,2,0,0,1,10,15,16,0,3,149,0,3
25917,3,2,0,1,1,10,15,16,0,3,64,0,2
25918,3,2,0,1,1,10,15,16,0,6,66,2,5
25919,3,2,0,0,1,10,15,16,0,5,166,0,3
25920,3,2,0,1,1,10,15,17,0,5,153,0,2
25921,3,2,0,1,1,10,15,17,0,1,163,0,3
25922,3,2,0,0,1,10,15,18,0,3,169,2,5
25923,3,2,0,1,1,10,15,18,0,2,18,1,5
25924,3,2,0,1,1,10,15,18,0,1,65,0,4
25925,3,2,0,0,1,10,15,18,0,1,151,2,5
25926,3,2,0,1,1,10,15,19,0,1,125,0,2
25927,3,2,0,1,1,10,15,20,0,0,38,0,2
25928,3,2,0,1,1,10,15,20,0,4,94,0,2
25929,6,2,0,2,1,10,16,0,0,3,2,2,5
25930,6,2,0,0,1,10,16,0,0,4,14,2,5
25931,6,2,0,0,1,10,16,1,0,7,84,2,5
25932,6,2,0,1,1,10,16,4,0,4,30,1,5
25933,6,2,0,1,1,10,16,5,0,1,80,0,2
25934,6,2,0,1,1,10,16,7,0,1,49,0,3
25935,6,2,0,1,1,10,16,7,0,1,138,2,5
25936,6,2,0,1,1,10,16,8,0,6,77,2,5
25937,6,2,0,1,1,10,16,8,0,4,79,0,3
25938,6,2,0,1,1,10,16,9,0,1,138,2,5
25939,6,2,0,1,1,10,16,10,0,7,97,2,5
25940,6,2,0,1,1,10,16,10,0,1,4,0,3
25941,6,2,0,1,1,10,16,11,0,1,144,0,4
25942,6,2,0,1,1,10,16,11,0,5,183,0,2
25943,6,2,0,0,1,10,16,12,0,6,66,2,5
25944,6,2,0,1,1,10,16,13,0,0,38,2,5
25945,6,2,0,1,1,10,16,13,0,1,103,2,5
25946,6,2,0,1,1,10,16,13,0,1,147,2,5
25947,6,2,0,1,1,10,16,13,0,4,94,2,5
25948,6,2,0,0,1,10,16,14,0,6,68,2,5
25949,6,2,0,1,1,10,16,15,0,1,36,1,5
25950,6,2,0,0,1,10,16,16,0,6,179,2,5
25951,6,2,0,1,1,10,16,16,0,1,114,2,5
25952,6,2,0,1,1,10,16,17,0,1,171,2,5
25953,6,2,0,1,1,10,16,18,0,3,137,0,3
25954,6,2,0,1,1,10,16,18,0,2,34,0,3
25955,6,2,0,1,1,10,16,18,0,5,183,2,5
25956,6,2,0,1,1,10,16,18,0,5,153,2,5
25957,6,2,0,1,1,10,16,19,0,3,149,0,3
25958,6,2,0,1,1,10,16,19,0,3,149,2,5
25959,6,2,0,1,1,10,16,20,0,3,124,0,3
25960,6,3,4,0,1,10,16,21,0,6,99,2,5
25961,6,3,4,1,1,10,16,21,0,6,78,0,2
25962,6,3,4,1,1,10,16,21,0,4,174,0,3
25963,6,2,0,1,1,10,16,21,0,5,25,0,2
25964,6,2,0,0,1,10,16,22,0,4,174,0,3
25965,6,5,4,1,1,10,16,22,0,4,63,2,5
25966,6,5,4,1,1,10,16,23,0,1,4,0,3
25967,2,2,0,1,1,10,17,6,0,4,31,2,5
25968,2,2,0,0,1,10,17,6,0,4,175,2,5
25969,2,2,0,1,1,10,17,8,0,6,68,0,3
25970,2,2,0,0,1,10,17,8,0,6,194,2,5
25971,2,2,0,1,1,10,17,8,0,4,94,0,3
25972,2,2,0,0,1,10,17,9,0,1,151,2,5
25973,2,2,0,1,1,10,17,10,0,2,34,0,2
25974,2,2,0,0,1,10,17,11,0,1,4,2,5
25975,2,2,0,1,1,10,17,12,0,0,38,0,3
25976,2,2,0,1,1,10,17,12,0,3,169,2,5
25977,2,2,0,0,1,10,17,12,0,2,135,1,5
25978,2,2,0,1,1,10,17,12,0,1,138,0,3
25979,2,2,0,0,1,10,17,13,0,0,38,2,5
25980,2,2,0,1,1,10,17,14,0,1,49,2,5
25981,2,2,0,1,1,10,17,14,0,2,34,2,5
25982,2,2,0,1,1,10,17,14,0,1,157,2,5
25983,2,2,0,0,1,10,17,15,0,0,38,2,5
25984,2,2,0,1,1,10,17,16,0,1,151,2,5
25985,2,2,0,1,1,10,17,16,0,4,175,2,5
25986,2,2,0,2,1,10,17,17,0,0,38,0,3
25987,2,2,0,1,1,10,17,17,0,0,38,0,3
25988,2,2,0,1,1,10,17,17,0,3,195,0,2
25989,2,2,0,1,1,10,17,17,0,6,194,2,5
25990,2,2,0,1,1,10,17,17,0,1,49,0,3
25991,2,2,0,1,1,10,17,17,0,5,89,0,3
25992,2,5,4,1,1,10,17,17,0,1,157,2,5
25993,2,2,0,1,1,10,17,18,0,3,75,0,3
25994,2,2,0,1,1,10,17,18,0,2,189,1,5
25995,2,2,0,1,1,10,17,18,0,4,173,2,0
25996,2,2,0,1,1,10,17,18,0,5,183,2,5
25997,2,2,0,1,1,10,17,18,0,4,91,0,2
25998,2,2,0,1,1,10,17,19,0,3,75,0,3
25999,2,2,0,2,1,10,17,19,0,3,20,2,1
26000,2,2,0,1,1,10,17,19,0,6,68,0,3
26001,2,2,0,1,1,10,17,19,0,6,116,2,5
26002,2,2,0,0,1,10,17,20,0,1,49,2,5
26003,2,2,0,1,1,10,17,21,0,6,66,2,5
26004,2,2,0,1,1,10,17,21,0,1,81,0,2
26005,2,2,0,1,1,10,17,21,0,4,14,2,5
26006,2,2,0,1,1,10,17,22,0,6,66,2,5
26007,2,2,0,0,1,10,17,22,0,1,114,2,5
26008,2,2,0,1,1,10,17,23,0,6,78,2,5
26009,1,2,0,1,1,10,18,0,0,0,38,2,5
26010,1,5,0,2,1,10,18,1,0,1,147,2,5
26011,1,3,4,1,1,10,18,4,0,0,38,2,5
26012,1,3,4,1,1,10,18,6,0,7,59,0,2
26013,1,3,4,0,1,10,18,6,0,4,63,2,5
26014,1,3,4,0,1,10,18,7,0,1,125,0,3
26015,1,3,4,1,1,10,18,8,0,0,38,0,3
26016,1,3,4,1,1,10,18,8,0,3,75,0,3
26017,1,2,0,1,1,10,18,8,0,3,149,0,3
26018,1,3,4,1,1,10,18,8,0,1,171,2,5
